Date,IVE
2024-12-19,185.60594177246094
2024-12-20,187.7705535888672
2024-12-23,188.2700653076172
2024-12-24,189.77838134765625
2024-12-26,190.00369262695312
2024-12-27,188.8087615966797
2024-12-30,186.71275329589844
2024-12-31,186.9575958251953
2025-01-02,186.05650329589844
2025-01-03,187.515869140625
2025-01-06,187.5746307373047
2025-01-07,187.08489990234375
2025-01-08,187.2220458984375
2025-01-10,184.3032684326172
2025-01-13,185.52760314941406
2025-01-14,186.38951110839844
2025-01-15,188.74017333984375
2025-01-16,188.8577423095703
2025-01-17,190.10162353515625
2025-01-21,191.6393585205078
2025-01-22,191.39450073242188
2025-01-23,192.481689453125
2025-01-24,192.11927795410156
2025-01-27,194.04881286621094
2025-01-28,193.47091674804688
2025-01-29,193.09873962402344
2025-01-30,193.35340881347656
2025-01-31,192.13890075683594
2025-02-03,191.23777770996094
2025-02-04,191.72750854492188
2025-02-05,192.43272399902344
2025-02-06,192.2172393798828
2025-02-07,190.6207275390625
2025-02-10,191.28675842285156
2025-02-11,192.19764709472656
2025-02-12,191.56103515625
2025-02-13,192.9910125732422
2025-02-14,192.5796356201172
2025-02-18,193.67662048339844
2025-02-19,194.49937438964844
2025-02-20,194.39163208007812
2025-02-21,192.35435485839844
2025-02-24,192.6090087890625
2025-02-25,192.8440704345703
2025-02-26,191.47286987304688
2025-02-27,190.58157348632812
2025-02-28,193.147705078125
2025-03-03,191.3455352783203
2025-03-04,188.29942321777344
2025-03-05,189.8077850341797
2025-03-06,188.64224243164062
2025-03-07,190.15060424804688
2025-03-10,187.1534881591797
2025-03-11,184.45021057128906
2025-03-12,183.5001220703125
2025-03-13,181.96237182617188
2025-03-14,184.93011474609375
2025-03-17,186.9575958251953
2025-03-18,186.26437377929688
2025-03-19,187.35581970214844
2025-03-20,186.91334533691406
2025-03-21,186.6478729248047
2025-03-24,188.61444091796875
2025-03-25,188.50628662109375
2025-03-26,188.41775512695312
2025-03-27,188.447265625
2025-03-28,185.6350555419922
2025-03-31,187.39515686035156
2025-04-01,187.1493377685547
2025-04-02,188.09329223632812
2025-04-03,180.24664306640625
2025-04-04,169.78443908691406
2025-04-07,168.39801025390625
2025-04-08,165.52679443359375
2025-04-09,177.89659118652344
2025-04-10,172.4393310546875
2025-04-11,175.3302001953125
2025-04-14,177.3361053466797
2025-04-15,176.56915283203125
2025-04-16,174.0814208984375
2025-04-17,174.41574096679688
2025-04-21,170.8759002685547
2025-04-22,175.00570678710938
2025-04-23,176.47080993652344
2025-04-24,179.02737426757812
2025-04-25,178.8011932373047
2025-04-28,179.4501953125
2025-04-29,180.25648498535156
2025-04-30,180.3646240234375
2025-05-01,180.86611938476562
2025-05-02,182.72454833984375
2025-05-05,181.59375
2025-05-06,180.17782592773438
2025-05-07,181.32827758789062
2025-05-08,182.36073303222656
2025-05-09,182.2918701171875
2025-05-12,187.07066345214844
2025-05-13,186.46102905273438
2025-05-14,185.3597412109375
2025-05-15,187.1099853515625
2025-05-16,188.37844848632812
2025-05-19,188.69309997558594
2025-05-20,188.339111328125
2025-05-21,184.95660400390625
2025-05-22,184.26829528808594
2025-05-23,183.20635986328125
2025-05-27,186.48068237304688
2025-05-28,185.02542114257812
2025-05-29,185.80224609375
2025-05-30,185.8317413330078
2025-06-02,186.27420043945312
2025-06-03,187.41482543945312
2025-06-04,186.87400817871094
2025-06-05,186.7265167236328
2025-06-06,188.1424560546875
2025-06-09,188.59475708007812
2025-06-10,189.69602966308594
2025-06-11,189.04705810546875
2025-06-12,189.62722778320312
2025-06-13,187.7196502685547
2025-06-16,189.2403564453125
2025-06-17,187.4431610107422
2025-06-18,187.5221405029297
2025-06-20,187.88751220703125
2025-06-23,189.2699737548828
2025-06-24,190.7117156982422
2025-06-25,190.09945678710938
2025-06-26,191.09681701660156
2025-06-27,191.91641235351562
2025-06-30,192.9730224609375
2025-07-01,194.82948303222656
2025-07-02,195.0565948486328
2025-07-03,196.1823272705078
2025-07-07,194.73072814941406
2025-07-08,194.83937072753906
2025-07-09,195.34298706054688
2025-07-10,196.3995819091797
2025-07-11,195.41207885742188
2025-07-14,195.28370666503906
2025-07-15,193.42726135253906
2025-07-16,194.08888244628906
2025-07-17,195.11585998535156
2025-07-18,194.86898803710938
2025-07-21,194.85911560058594
2025-07-22,196.38970947265625
2025-07-23,197.66355895996094
2025-07-24,197.41668701171875
2025-07-25,198.05853271484375
2025-07-28,197.1697998046875
2025-07-29,197.1994171142578
2025-07-30,195.93545532226562
2025-07-31,194.5134735107422
2025-08-01,192.0052947998047
2025-08-04,193.9604949951172
2025-08-05,193.61488342285156
2025-08-06,194.13824462890625
2025-08-07,194.83937072753906
2025-08-08,196.29095458984375
2025-08-11,195.876220703125
2025-08-12,197.8906707763672
2025-08-13,199.69775390625
2025-08-14,199.5101318359375
2025-08-15,199.11514282226562
2025-08-18,198.9077606201172
2025-08-19,199.33238220214844
2025-08-20,199.144775390625
2025-08-21,198.54238891601562
2025-08-22,201.35671997070312
2025-08-25,199.94461059570312
2025-08-26,200.18162536621094
2025-08-27,201.1295928955078
2025-08-28,201.26785278320312
2025-08-29,201.34683227539062
2025-09-02,200.15199279785156
2025-09-03,200.06312561035156
2025-09-04,201.56407165527344
2025-09-05,200.62599182128906
2025-09-08,200.3099822998047
2025-09-09,200.3494873046875
2025-09-10,199.36199951171875
2025-09-11,201.8306884765625
2025-09-12,201.38633728027344
2025-09-15,201.36659240722656
2025-09-16,201.22279357910156
2025-09-17,201.81781005859375
2025-09-18,202.5020751953125
2025-09-19,202.88882446289062
2025-09-22,203.27557373046875
2025-09-23,203.35491943359375
2025-09-24,202.9780731201172
2025-09-25,202.21449279785156
2025-09-26,203.7615203857422
2025-09-29,204.08877563476562
2025-09-30,204.79286193847656
2025-10-01,205.3085479736328
2025-10-02,205.3085479736328
2025-10-03,206.11180114746094
2025-10-06,206.5878143310547
2025-10-07,206.161376953125
2025-10-08,206.73655700683594
2025-10-09,205.37796020507812
2025-10-10,200.83604431152344
2025-10-13,202.6111602783203
2025-10-14,203.9300994873047
2025-10-15,204.77304077148438
2025-10-16,202.88882446289062
2025-10-17,204.29701232910156
2025-10-20,206.68698120117188
2025-10-21,207.25225830078125
2025-10-22,206.27047729492188
2025-10-23,207.03408813476562
2025-10-24,208.11500549316406
2025-10-27,209.65213012695312
2025-10-28,208.91827392578125
2025-10-29,207.72825622558594
2025-10-30,206.5977325439453
2025-10-31,207.0539093017578
2025-11-03,206.7663116455078
2025-11-04,206.13165283203125
2025-11-05,206.66714477539062
2025-11-06,205.2688751220703
2025-11-07,206.17129516601562
2025-11-10,207.62908935546875
2025-11-11,209.45379638671875
2025-11-12,210.306640625
2025-11-13,208.30343627929688
2025-11-14,207.86708068847656
2025-11-17,205.6556396484375
2025-11-18,204.79286193847656
2025-11-19,204.0986785888672
2025-11-20,201.56988525390625
2025-11-21,204.42593383789062
2025-11-24,205.40771484375
2025-11-25,207.55966186523438
2025-11-26,209.01744079589844
2025-11-28,210.65371704101562
2025-12-01,209.55296325683594
2025-12-02,209.6719512939453
2025-12-03,210.7429656982422
2025-12-04,210.40579223632812
2025-12-05,210.1975555419922
2025-12-08,209.56288146972656
2025-12-09,209.34471130371094
2025-12-10,211.42723083496094
2025-12-11,212.68667602539062
2025-12-12,211.87350463867188
2025-12-15,211.89332580566406
2025-12-16,210.25437927246094
2025-12-17,209.93556213378906
2025-12-18,210.45364379882812
2025-12-19,211.31048583984375
2025-12-22,212.3865203857422
2025-12-23,212.49610900878906
2025-12-24,213.44261169433594
2025-12-26,213.40277099609375
2025-12-29,213.0042266845703
2025-12-30,212.77508544921875
2025-12-31,211.29055786132812
2026-01-02,211.9879913330078
2026-01-05,213.9906005859375
2026-01-06,215.4950408935547
2026-01-07,213.38284301757812
2026-01-08,215.40538024902344
2026-01-09,216.60096740722656
2026-01-12,216.4315948486328
2026-01-13,215.97328186035156
2026-01-14,216.58103942871094
2026-01-15,216.96961975097656
2026-01-16,216.4614715576172
2026-01-20,212.90460205078125
2026-01-21,215.82383728027344
2026-01-22,216.37181091308594
2026-01-23,215.55484008789062
2026-01-26,216.3419189453125
2026-01-27,215.9434051513672
2026-01-28,215.55484008789062
2026-01-29,215.88360595703125
2026-01-30,216.44155883789062
2026-02-02,218.2349395751953
2026-02-03,218.12533569335938
2026-02-04,220.21762084960938
2026-02-05,218.20504760742188
2026-02-06,221.25381469726562
2026-02-09,220.7755584716797
2026-02-10,220.72573852539062
2026-02-11,221.1940155029297
2026-02-12,218.17515563964844
2026-02-13,219.4803466796875
2026-02-17,219.38072204589844
2026-02-18,220.19769287109375
2026-02-19,219.46041870117188
2026-02-20,220.37704467773438
2026-02-23,218.61354064941406
2026-02-24,220.2574920654297
2026-02-25,220.76560974121094
2026-02-26,221.12428283691406
2026-02-27,221.2737274169922
2026-03-02,221.0346221923828
2026-03-03,219.17147827148438
2026-03-04,219.9486083984375
2026-03-05,217.65707397460938
2026-03-06,215.4452362060547
2026-03-09,215.5946807861328
2026-03-10,214.59835815429688
2026-03-11,213.97067260742188
2026-03-12,211.1311492919922
2026-03-13,210.931884765625
2026-03-16,212.5260009765625
2026-03-17,213.2100067138672
2026-03-18,209.92999267578125
2026-03-19,209.72000122070312
2026-03-20,207.72999572753906
2026-03-23,209.6999969482422
2026-03-24,210.24000549316406
2026-03-25,211.25999450683594
2026-03-26,210.1300048828125
2026-03-27,207.57000732421875
2026-03-30,207.6300048828125
2026-03-31,211.14999389648438
2026-04-01,211.49000549316406
2026-04-02,211.86000061035156
2026-04-06,212.74000549316406
2026-04-07,212.05999755859375
2026-04-08,216.25999450683594
2026-04-09,217.0800018310547
2026-04-10,215.4199981689453
2026-04-13,217.11000061035156
2026-04-14,217.5500030517578
2026-04-15,218.00999450683594
2026-04-16,218.61000061035156
2026-04-17,220.88999938964844
