Date,IWB
2024-12-26,326.2171630859375
2024-12-27,322.7828063964844
2024-12-30,319.15106201171875
2024-12-31,317.9371337890625
2025-01-02,317.33514404296875
2025-01-03,321.46038818359375
2025-01-06,323.3255615234375
2025-01-07,319.7431640625
2025-01-08,320.0787353515625
2025-01-10,315.3219299316406
2025-01-13,315.9633483886719
2025-01-14,316.6541748046875
2025-01-15,322.3682861328125
2025-01-16,321.9538269042969
2025-01-17,325.0724182128906
2025-01-21,328.1613464355469
2025-01-22,329.9476013183594
2025-01-23,331.6056213378906
2025-01-24,330.7766418457031
2025-01-27,326.0494079589844
2025-01-28,328.5363464355469
2025-01-29,327.61859130859375
2025-01-30,329.3653564453125
2025-01-31,327.8060607910156
2025-02-03,325.53619384765625
2025-02-04,327.73699951171875
2025-02-05,329.049560546875
2025-02-06,330.0857849121094
2025-02-07,327.21392822265625
2025-02-10,329.3357849121094
2025-02-11,329.21734619140625
2025-02-12,328.072509765625
2025-02-13,331.6056213378906
2025-02-14,331.6253662109375
2025-02-18,332.49383544921875
2025-02-19,333.1155700683594
2025-02-20,331.3687744140625
2025-02-21,325.4079284667969
2025-02-24,323.7499084472656
2025-02-25,322.1807861328125
2025-02-26,322.12158203125
2025-02-27,317.1772766113281
2025-02-28,322.11175537109375
2025-03-03,316.33837890625
2025-03-04,312.5191345214844
2025-03-05,316.1015319824219
2025-03-06,310.1802062988281
2025-03-07,311.8381652832031
2025-03-10,303.3015441894531
2025-03-11,301.02178955078125
2025-03-12,302.56134033203125
2025-03-13,298.3473205566406
2025-03-14,304.8213806152344
2025-03-17,307.28857421875
2025-03-18,303.7945556640625
2025-03-19,307.2381286621094
2025-03-20,306.5058898925781
2025-03-21,306.56524658203125
2025-03-24,312.2550048828125
2025-03-25,312.91802978515625
2025-03-26,309.1875
2025-03-27,307.9802551269531
2025-03-28,301.83526611328125
2025-03-31,303.52740478515625
2025-04-01,304.5960693359375
2025-04-02,307.0006408691406
2025-04-03,291.8410949707031
2025-04-04,274.5046081542969
2025-04-07,273.9306335449219
2025-04-08,269.5074768066406
2025-04-09,294.92840576171875
2025-04-10,284.7362976074219
2025-04-11,289.3672790527344
2025-04-14,292.0588073730469
2025-04-15,291.3364562988281
2025-04-16,285.2706298828125
2025-04-17,285.8643493652344
2025-04-21,279.13555908203125
2025-04-22,286.3195495605469
2025-04-23,290.99993896484375
2025-04-24,297.14495849609375
2025-04-25,299.1833801269531
2025-04-28,299.2823181152344
2025-04-29,301.1327819824219
2025-04-30,301.47906494140625
2025-05-01,303.37896728515625
2025-05-02,307.8912353515625
2025-05-05,306.26837158203125
2025-05-06,303.8935241699219
2025-05-07,305.0413818359375
2025-05-08,307.2579040527344
2025-05-09,306.99072265625
2025-05-12,317.20263671875
2025-05-13,319.3993835449219
2025-05-14,319.83477783203125
2025-05-15,321.2201232910156
2025-05-16,323.2981262207031
2025-05-19,323.7434387207031
2025-05-20,322.33831787109375
2025-05-21,316.95526123046875
2025-05-22,316.8365173339844
2025-05-23,315.06524658203125
2025-05-27,321.3586730957031
2025-05-28,319.46868896484375
2025-05-29,320.89361572265625
2025-05-30,320.685791015625
2025-06-02,321.9425048828125
2025-06-03,324.1886901855469
2025-06-04,324.1392517089844
2025-06-05,322.73406982421875
2025-06-06,326.01934814453125
2025-06-09,326.19744873046875
2025-06-10,327.98846435546875
2025-06-11,327.14739990234375
2025-06-12,328.1665954589844
2025-06-13,324.3964538574219
2025-06-16,327.54931640625
2025-06-17,324.7120056152344
2025-06-18,324.8706970214844
2025-06-20,323.7001037597656
2025-06-23,327.24176025390625
2025-06-24,330.8528747558594
2025-06-25,330.81317138671875
2025-06-26,333.5611877441406
2025-06-27,334.7913513183594
2025-06-30,336.8746643066406
2025-07-01,336.67626953125
2025-07-02,338.2635803222656
2025-07-03,341.00164794921875
2025-07-07,338.6603698730469
2025-07-08,338.31317138671875
2025-07-09,340.4262390136719
2025-07-10,341.3290710449219
2025-07-11,339.9500732421875
2025-07-14,340.78338623046875
2025-07-15,339.0572204589844
2025-07-16,340.3171691894531
2025-07-17,342.4798278808594
2025-07-18,342.4401550292969
2025-07-21,342.7080078125
2025-07-22,342.9163513183594
2025-07-23,345.78338623046875
2025-07-24,345.7536315917969
2025-07-25,347.37066650390625
2025-07-28,347.2913513183594
2025-07-29,346.25958251953125
2025-07-30,345.723876953125
2025-07-31,344.6028137207031
2025-08-01,338.848876953125
2025-08-04,343.8984680175781
2025-08-05,342.43023681640625
2025-08-06,344.80126953125
2025-08-07,344.6028137207031
2025-08-08,346.92425537109375
2025-08-11,346.1504821777344
2025-08-12,350.098876953125
2025-08-13,351.4580078125
2025-08-14,351.2099609375
2025-08-15,350.44610595703125
2025-08-18,350.4659118652344
2025-08-19,348.4619445800781
2025-08-20,347.4203186035156
2025-08-21,346.21002197265625
2025-08-22,351.7159118652344
2025-08-25,350.257568359375
2025-08-26,351.6762390136719
2025-08-27,352.6385803222656
2025-08-28,353.89849853515625
2025-08-29,351.8945007324219
2025-09-02,349.3151550292969
2025-09-03,351.05120849609375
2025-09-04,353.9976501464844
2025-09-05,353.2139587402344
2025-09-08,354.3349609375
2025-09-09,354.9203186035156
2025-09-10,355.942138671875
2025-09-11,358.9778137207031
2025-09-12,358.62066650390625
2025-09-15,360.33697509765625
2025-09-16,359.95098876953125
2025-09-17,359.4834899902344
2025-09-18,361.393310546875
2025-09-19,362.9052734375
2025-09-22,364.51666259765625
2025-09-23,362.6267395019531
2025-09-24,361.2640075683594
2025-09-25,359.4834899902344
2025-09-26,361.661865234375
2025-09-29,362.55712890625
2025-09-30,363.5418701171875
2025-10-01,364.92449951171875
2025-10-02,365.48150634765625
2025-10-03,365.52130126953125
2025-10-06,366.884033203125
2025-10-07,365.2825927734375
2025-10-08,367.5007629394531
2025-10-09,366.33697509765625
2025-10-10,356.489501953125
2025-10-13,362.1095275878906
2025-10-14,361.7315368652344
2025-10-15,363.26336669921875
2025-10-16,360.73681640625
2025-10-17,362.63671875
2025-10-20,366.43646240234375
2025-10-21,366.6552429199219
2025-10-22,364.3674621582031
2025-10-23,366.6552429199219
2025-10-24,369.5995788574219
2025-10-27,373.91656494140625
2025-10-28,374.543212890625
2025-10-29,374.1752014160156
2025-10-30,370.39532470703125
2025-10-31,371.72821044921875
2025-11-03,372.09625244140625
2025-11-04,367.6798095703125
2025-11-05,369.0723876953125
2025-11-06,365.0836486816406
2025-11-07,365.650634765625
2025-11-10,371.17120361328125
2025-11-11,372.15594482421875
2025-11-12,372.4046325683594
2025-11-13,366.0882873535156
2025-11-14,365.92913818359375
2025-11-17,362.2288513183594
2025-11-18,359.4436950683594
2025-11-19,360.8163757324219
2025-11-20,355.1366882324219
2025-11-21,358.91650390625
2025-11-24,364.178466796875
2025-11-25,367.8091125488281
2025-11-26,370.4848327636719
2025-11-28,372.4543762207031
2025-12-01,370.793212890625
2025-12-02,371.3601989746094
2025-12-03,372.6731872558594
2025-12-04,373.0412292480469
2025-12-05,373.77728271484375
2025-12-08,372.58367919921875
2025-12-09,372.1658935546875
2025-12-10,374.7919006347656
2025-12-11,375.8761291503906
2025-12-12,371.78790283203125
2025-12-15,371.1015625
2025-12-16,369.98419189453125
2025-12-17,366.0634765625
2025-12-18,368.78704833984375
2025-12-19,372.0892333984375
2025-12-22,374.6431579589844
2025-12-23,375.9800109863281
2025-12-24,377.306884765625
2025-12-26,377.2071228027344
2025-12-29,375.86029052734375
2025-12-30,375.3116149902344
2025-12-31,372.55810546875
2026-01-02,373.44598388671875
2026-01-05,376.1595764160156
2026-01-06,378.5539245605469
2026-01-07,377.3268127441406
2026-01-08,377.2969055175781
2026-01-09,379.6812438964844
2026-01-12,380.2998046875
2026-01-13,379.5315856933594
2026-01-14,377.7657775878906
2026-01-15,378.7933654785156
2026-01-16,378.5439453125
2026-01-20,370.9120178222656
2026-01-21,375.2317810058594
2026-01-22,377.1971130371094
2026-01-23,377.2071228027344
2026-01-26,378.8731384277344
2026-01-27,380.37957763671875
2026-01-28,380.0603332519531
2026-01-29,379.1924133300781
2026-01-30,377.5662536621094
2026-02-02,379.6712646484375
2026-02-03,376.4189758300781
2026-02-04,374.80279541015625
2026-02-05,370.13385009765625
2026-02-06,377.6460876464844
2026-02-09,379.4617614746094
2026-02-10,378.6237487792969
2026-02-11,378.4042663574219
2026-02-12,372.4084777832031
2026-02-13,372.8573913574219
2026-02-17,373.4260559082031
2026-02-18,375.3913879394531
2026-02-19,374.62322998046875
2026-02-20,377.1073303222656
2026-02-23,372.92724609375
2026-02-24,375.8104248046875
2026-02-25,378.7334899902344
2026-02-26,377.1971130371094
2026-02-27,375.3714599609375
2026-03-02,375.7904357910156
2026-03-03,372.268798828125
2026-03-04,374.7728576660156
2026-03-05,372.5680847167969
2026-03-06,367.6796569824219
2026-03-09,370.79229736328125
2026-03-10,369.9742431640625
2026-03-11,369.5452575683594
2026-03-12,363.72900390625
2026-03-13,361.7636413574219
2026-03-16,365.42498779296875
2026-03-17,366.489990234375
2026-03-18,361.5199890136719
2026-03-19,360.6499938964844
2026-03-20,354.95001220703125
2026-03-23,359.3699951171875
2026-03-24,358.010009765625
2026-03-25,360.05999755859375
2026-03-26,353.9800109863281
2026-03-27,347.95001220703125
2026-03-30,346.6700134277344
2026-03-31,356.55999755859375
2026-04-01,359.3599853515625
2026-04-02,359.8500061035156
2026-04-06,361.4599914550781
2026-04-07,361.5
2026-04-08,370.7300109863281
2026-04-09,372.6099853515625
2026-04-10,372.0400085449219
2026-04-13,376.07000732421875
2026-04-14,380.32000732421875
2026-04-15,383.32000732421875
2026-04-16,384.239990234375
2026-04-17,388.8900146484375
